OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,ISO Dates
ORD200312,"Saturday, May 24, 2025",C35397,Printer,5,66.31,579 Main St,Gift Card,Pending,TRK64742535,7,FREESHIP,Referral,331.55,24-05-2025
ORD200314,"Wednesday, October 4, 2023",C29931,Desk,4,153.09,540 Main St,Online,Delivered,TRK48712417,4,FREESHIP,Referral,612.36,04-10-2023
ORD200323,"Sunday, January 26, 2025",C29416,Laptop,1,150.17,414 Main St,Debit Card,Returned,TRK63820842,1,SAVE10,Referral,150.17,26-01-2025
ORD200324,"Thursday, June 13, 2024",C13525,Tablet,3,70.93,847 Main St,Debit Card,Returned,TRK70193221,5,NoCoupon,Referral,212.79,13-06-2024
ORD200325,"Thursday, June 29, 2023",C53545,Desk,3,361.39,665 Main St,Credit Card,Shipped,TRK61123177,8,NoCoupon,Referral,1084.17,29-06-2023
ORD200338,"Wednesday, November 8, 2023",C53627,Phone,5,305.49,704 Main St,Debit Card,Shipped,TRK64112352,10,NoCoupon,Referral,1527.45,08-11-2023
ORD200342,"Tuesday, June 24, 2025",C69994,Monitor,5,466.42,619 Main St,Gift Card,Returned,TRK95935805,5,NoCoupon,Referral,2332.1,24-06-2025
ORD200345,"Thursday, December 7, 2023",C24751,Tablet,5,501.26,259 Main St,Gift Card,Shipped,TRK37285406,10,FREESHIP,Referral,2506.3,07-12-2023
ORD200346,"Friday, December 6, 2024",C31764,Tablet,1,655.09,876 Main St,Cash,Pending,TRK44680433,6,NoCoupon,Referral,655.09,06-12-2024
ORD200355,"Tuesday, June 3, 2025",C18353,Tablet,3,433.33,677 Main St,Credit Card,Cancelled,TRK78766533,4,FREESHIP,Referral,1299.99,03-06-2025
ORD200359,"Friday, June 9, 2023",C95643,Desk,4,606.57,303 Main St,Debit Card,Delivered,TRK23286689,5,WINTER15,Referral,2426.28,09-06-2023
ORD200365,"Friday, February 14, 2025",C56796,Phone,1,678.38,607 Main St,Credit Card,Cancelled,TRK74263180,4,SAVE10,Referral,678.38,14-02-2025
ORD200366,"Friday, February 10, 2023",C95213,Printer,3,602.24,603 Main St,Debit Card,Pending,TRK40630538,8,NoCoupon,Referral,1806.72,10-02-2023
ORD200372,"Friday, February 14, 2025",C53645,Chair,3,483.53,166 Main St,Cash,Returned,TRK12123939,4,NoCoupon,Referral,1450.59,14-02-2025
ORD200389,"Sunday, December 17, 2023",C29703,Desk,4,697.5,558 Main St,Cash,Shipped,TRK40543461,7,FREESHIP,Referral,2790,17-12-2023
ORD200391,"Thursday, January 16, 2025",C60037,Laptop,2,527.46,516 Main St,Debit Card,Cancelled,TRK82009557,3,FREESHIP,Referral,1054.92,16-01-2025
ORD200395,"Friday, April 25, 2025",C30010,Phone,3,127.41,830 Main St,Gift Card,Delivered,TRK35386084,7,SAVE10,Referral,382.23,25-04-2025
ORD200397,"Thursday, September 28, 2023",C30184,Monitor,1,427.06,987 Main St,Online,Cancelled,TRK86674704,1,WINTER15,Referral,427.06,28-09-2023
ORD200401,"Wednesday, April 9, 2025",C98635,Printer,1,538.68,197 Main St,Debit Card,Returned,TRK14225465,6,NoCoupon,Referral,538.68,09-04-2025
ORD200402,"Sunday, April 9, 2023",C83026,Printer,5,337.38,858 Main St,Gift Card,Shipped,TRK79746259,5,NoCoupon,Referral,1686.9,09-04-2023
ORD200403,"Sunday, November 10, 2024",C28893,Tablet,1,620.21,740 Main St,Online,Returned,TRK98333066,1,FREESHIP,Referral,620.21,10-11-2024
ORD200416,"Tuesday, July 18, 2023",C20881,Laptop,2,644.05,652 Main St,Gift Card,Cancelled,TRK26263902,5,WINTER15,Referral,1288.1,18-07-2023
ORD200422,"Monday, June 5, 2023",C76140,Phone,4,206.6,914 Main St,Gift Card,Returned,TRK25861469,6,WINTER15,Referral,826.4,05-06-2023
ORD200432,"Monday, September 4, 2023",C58443,Tablet,2,424.32,662 Main St,Credit Card,Returned,TRK77163738,6,NoCoupon,Referral,848.64,04-09-2023
ORD200445,"Saturday, March 23, 2024",C94569,Phone,1,487.21,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.21,23-03-2024
ORD200455,"Tuesday, March 26, 2024",C58341,Phone,1,639.83,874 Main St,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,639.83,26-03-2024
ORD200460,"Sunday, October 6, 2024",C83548,Laptop,1,144.25,474 Main St,Cash,Returned,TRK93822942,2,WINTER15,Referral,144.25,06-10-2024
ORD200462,"Monday, March 31, 2025",C22991,Phone,1,252.68,731 Main St,Online,Cancelled,TRK32796086,1,NoCoupon,Referral,252.68,31-03-2025
ORD200466,"Tuesday, July 18, 2023",C37412,Phone,1,432.47,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432.47,18-07-2023
ORD200471,"Saturday, April 19, 2025",C52717,Desk,5,551.27,395 Main St,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,2756.35,19-04-2025
ORD200472,"Friday, January 6, 2023",C60029,Chair,3,508.12,796 Main St,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,1524.36,06-01-2023
ORD200474,"Wednesday, November 15, 2023",C72293,Printer,3,229.34,398 Main St,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,688.02,15-11-2023
ORD200476,"Monday, January 15, 2024",C77872,Phone,2,513.59,867 Main St,Online,Returned,TRK19292184,4,FREESHIP,Referral,1027.18,15-01-2024
ORD200478,"Friday, November 1, 2024",C16758,Tablet,3,62.77,914 Main St,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,188.31,01-11-2024
ORD200480,"Friday, June 16, 2023",C21147,Chair,1,335.1,126 Main St,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,335.1,16-06-2023
ORD200481,"Sunday, April 23, 2023",C94568,Laptop,4,484.85,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939.4,23-04-2023
ORD200486,"Friday, February 3, 2023",C88981,Printer,4,611.26,558 Main St,Cash,Shipped,TRK75267873,5,SAVE10,Referral,2445.04,03-02-2023
ORD200494,"Wednesday, July 19, 2023",C64516,Laptop,3,505.79,459 Main St,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,1517.37,19-07-2023
ORD200501,"Sunday, February 4, 2024",C88546,Desk,4,203.46,226 Main St,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,813.84,04-02-2024
ORD200508,"Wednesday, May 14, 2025",C39550,Phone,1,558.27,976 Main St,Online,Delivered,TRK24120267,1,NoCoupon,Referral,558.27,14-05-2025
ORD200513,"Sunday, February 9, 2025",C64128,Tablet,3,94.88,533 Main St,Gift Card,Shipped,TRK37053575,8,NoCoupon,Referral,284.64,09-02-2025
ORD200518,"Friday, June 13, 2025",C30686,Printer,4,403.58,319 Main St,Online,Pending,TRK59807273,9,SAVE10,Referral,1614.32,13-06-2025
ORD200520,"Friday, March 10, 2023",C66332,Monitor,3,635.98,959 Main St,Cash,Returned,TRK27063398,5,NoCoupon,Referral,1907.94,10-03-2023
ORD200524,"Wednesday, October 25, 2023",C44778,Phone,1,153,103 Main St,Credit Card,Returned,TRK92617366,4,NoCoupon,Referral,153,25-10-2023
ORD200527,"Monday, August 19, 2024",C27202,Chair,5,653.47,967 Main St,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,3267.35,19-08-2024
ORD200528,"Wednesday, February 26, 2025",C32011,Chair,1,628.89,686 Main St,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,628.89,26-02-2025
ORD200531,"Tuesday, July 2, 2024",C64502,Desk,5,320.01,722 Main St,Gift Card,Delivered,TRK14914388,6,NoCoupon,Referral,1600.05,02-07-2024
ORD200540,"Monday, January 29, 2024",C87281,Laptop,5,648.65,852 Main St,Online,Pending,TRK81765057,7,NoCoupon,Referral,3243.25,29-01-2024
ORD200544,"Sunday, March 10, 2024",C48713,Printer,5,31.96,373 Main St,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,159.8,10-03-2024
ORD200553,"Wednesday, August 23, 2023",C82550,Phone,2,333.83,828 Main St,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66,23-08-2023
ORD200563,"Tuesday, December 12, 2023",C12039,Laptop,1,132.68,844 Main St,Debit Card,Returned,TRK68645763,1,SAVE10,Referral,132.68,12-12-2023
ORD200581,"Monday, November 11, 2024",C44674,Laptop,1,627.34,942 Main St,Online,Delivered,TRK87158684,1,NoCoupon,Referral,627.34,11-11-2024
ORD200586,"Sunday, November 10, 2024",C17389,Monitor,1,522.08,905 Main St,Gift Card,Returned,TRK98857880,5,FREESHIP,Referral,522.08,10-11-2024
ORD200589,"Monday, February 10, 2025",C84041,Laptop,2,500.8,900 Main St,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,1001.6,10-02-2025
ORD200591,"Monday, November 18, 2024",C18187,Laptop,1,605.28,470 Main St,Gift Card,Shipped,TRK50528185,3,FREESHIP,Referral,605.28,18-11-2024
ORD200601,"Monday, October 2, 2023",C12479,Monitor,5,24.82,529 Main St,Credit Card,Shipped,TRK73935314,10,NoCoupon,Referral,124.1,02-10-2023
ORD200605,"Friday, May 10, 2024",C49605,Monitor,2,228.91,892 Main St,Debit Card,Shipped,TRK95620066,4,SAVE10,Referral,457.82,10-05-2024
ORD200609,"Monday, January 27, 2025",C41137,Chair,3,449.13,809 Main St,Cash,Returned,TRK52732162,5,WINTER15,Referral,1347.39,27-01-2025
ORD200611,"Friday, April 21, 2023",C36688,Desk,1,305.17,700 Main St,Gift Card,Returned,TRK35720426,3,WINTER15,Referral,305.17,21-04-2023
ORD200614,"Friday, March 8, 2024",C77363,Phone,1,96.81,807 Main St,Gift Card,Cancelled,TRK12439827,3,NoCoupon,Referral,96.81,08-03-2024
ORD200617,"Thursday, February 8, 2024",C57093,Tablet,3,184.47,834 Main St,Online,Cancelled,TRK75469057,4,NoCoupon,Referral,553.41,08-02-2024
ORD200619,"Tuesday, July 16, 2024",C38845,Laptop,1,532.89,764 Main St,Gift Card,Pending,TRK47637374,2,NoCoupon,Referral,532.89,16-07-2024
ORD200620,"Wednesday, March 27, 2024",C84834,Tablet,3,136.34,866 Main St,Debit Card,Returned,TRK90136001,8,SAVE10,Referral,409.02,27-03-2024
ORD200626,"Friday, March 1, 2024",C45671,Tablet,2,657.48,769 Main St,Online,Shipped,TRK18179773,5,SAVE10,Referral,1314.96,01-03-2024
ORD200628,"Sunday, March 26, 2023",C18717,Printer,5,558.63,861 Main St,Cash,Pending,TRK58568806,8,FREESHIP,Referral,2793.15,26-03-2023
ORD200629,"Friday, July 7, 2023",C50137,Phone,3,19.73,840 Main St,Online,Pending,TRK91836131,3,NoCoupon,Referral,59.19,07-07-2023
ORD200631,"Saturday, August 31, 2024",C99128,Chair,3,46.11,360 Main St,Gift Card,Returned,TRK32426808,5,WINTER15,Referral,138.33,31-08-2024
ORD200634,"Thursday, April 25, 2024",C66906,Printer,2,259.32,117 Main St,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,518.64,25-04-2024
ORD200637,"Sunday, September 29, 2024",C92294,Chair,4,306.35,784 Main St,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,1225.4,29-09-2024
ORD200639,"Friday, January 20, 2023",C22534,Chair,1,529.19,391 Main St,Cash,Cancelled,TRK17415798,5,NoCoupon,Referral,529.19,20-01-2023
ORD200640,"Tuesday, February 27, 2024",C46509,Chair,2,587.49,647 Main St,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,1174.98,27-02-2024
ORD200643,"Monday, August 26, 2024",C77122,Laptop,1,438.37,647 Main St,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,438.37,26-08-2024
ORD200648,"Saturday, January 18, 2025",C89674,Monitor,2,575.83,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66,18-01-2025
ORD200669,"Sunday, February 5, 2023",C60547,Desk,1,257,812 Main St,Debit Card,Cancelled,TRK65694249,5,NoCoupon,Referral,257,05-02-2023
ORD200693,"Wednesday, March 12, 2025",C62070,Monitor,1,176.58,674 Main St,Debit Card,Returned,TRK10267127,4,NoCoupon,Referral,176.58,12-03-2025
ORD200723,"Saturday, December 9, 2023",C14455,Desk,3,54.95,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,164.85,09-12-2023
ORD200724,"Friday, October 18, 2024",C63150,Printer,3,136.97,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,410.91,18-10-2024
ORD200725,"Sunday, March 12, 2023",C95269,Chair,2,194.85,372 Main St,Gift Card,Returned,TRK45670926,5,NoCoupon,Referral,389.7,12-03-2023
ORD200741,"Thursday, January 23, 2025",C99683,Monitor,5,332.64,945 Main St,Gift Card,Delivered,TRK87305883,10,NoCoupon,Referral,1663.2,23-01-2025
ORD200746,"Monday, February 24, 2025",C32183,Desk,3,661.89,551 Main St,Online,Cancelled,TRK76287027,6,WINTER15,Referral,1985.67,24-02-2025
ORD200748,"Monday, July 15, 2024",C56553,Tablet,3,70.81,249 Main St,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,212.43,15-07-2024
ORD200766,"Sunday, January 22, 2023",C91454,Printer,2,278.88,494 Main St,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,557.76,22-01-2023
ORD200781,"Wednesday, January 10, 2024",C43524,Phone,5,524.26,934 Main St,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,2621.3,10-01-2024
ORD200782,"Sunday, August 11, 2024",C58063,Monitor,2,493.63,167 Main St,Online,Returned,TRK50548869,6,SAVE10,Referral,987.26,11-08-2024
ORD200784,"Friday, May 16, 2025",C21191,Laptop,1,325.81,232 Main St,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,325.81,16-05-2025
ORD200786,"Wednesday, August 23, 2023",C39130,Chair,5,45.31,774 Main St,Online,Cancelled,TRK99583414,8,NoCoupon,Referral,226.55,23-08-2023
ORD200793,"Monday, April 15, 2024",C91255,Chair,5,170.22,769 Main St,Debit Card,Delivered,TRK69599961,8,NoCoupon,Referral,851.1,15-04-2024
ORD200803,"Sunday, August 20, 2023",C88775,Monitor,5,397.81,223 Main St,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,1989.05,20-08-2023
ORD200810,"Wednesday, May 31, 2023",C23637,Tablet,1,553.56,644 Main St,Credit Card,Cancelled,TRK16749863,5,NoCoupon,Referral,553.56,31-05-2023
ORD200816,"Wednesday, February 21, 2024",C55286,Tablet,5,574.79,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,2873.95,21-02-2024
ORD200818,"Thursday, March 2, 2023",C25580,Phone,4,390.84,860 Main St,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,1563.36,02-03-2023
ORD200832,"Tuesday, March 12, 2024",C63372,Chair,5,485.71,903 Main St,Online,Pending,TRK14661811,10,SAVE10,Referral,2428.55,12-03-2024
ORD200833,"Friday, March 14, 2025",C90595,Phone,5,78.29,508 Main St,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,391.45,14-03-2025
ORD200840,"Sunday, January 14, 2024",C60699,Chair,3,411.95,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1235.85,14-01-2024
ORD200842,"Wednesday, May 7, 2025",C78305,Laptop,3,364.14,396 Main St,Online,Pending,TRK88312618,7,WINTER15,Referral,1092.42,07-05-2025
ORD200846,"Thursday, July 4, 2024",C24765,Desk,2,359.86,646 Main St,Debit Card,Cancelled,TRK43977698,4,NoCoupon,Referral,719.72,04-07-2024
ORD200848,"Sunday, January 1, 2023",C54675,Chair,2,645.85,634 Main St,Online,Shipped,TRK18049633,5,NoCoupon,Referral,1291.7,01-01-2023
ORD200849,"Monday, June 9, 2025",C16675,Printer,4,214.35,664 Main St,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,857.4,09-06-2025
ORD200854,"Friday, June 13, 2025",C56938,Laptop,3,372.6,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1117.8,13-06-2025
ORD200859,"Wednesday, August 28, 2024",C11127,Chair,5,261.33,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,1306.65,28-08-2024
ORD200862,"Saturday, December 2, 2023",C37969,Desk,3,120.82,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,362.46,02-12-2023
ORD200863,"Monday, May 20, 2024",C98276,Phone,1,14.06,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,14.06,20-05-2024
ORD200875,"Thursday, August 3, 2023",C25918,Laptop,5,133.39,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,666.95,03-08-2023
ORD200882,"Saturday, June 28, 2025",C43335,Phone,2,274.12,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548.24,28-06-2025
ORD200891,"Saturday, November 11, 2023",C36534,Monitor,3,654.54,918 Main St,Cash,Returned,TRK38952138,7,SAVE10,Referral,1963.62,11-11-2023
ORD200892,"Tuesday, June 4, 2024",C72043,Desk,1,394.53,480 Main St,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,394.53,04-06-2024
ORD200893,"Tuesday, March 21, 2023",C99533,Monitor,1,678.01,696 Main St,Cash,Pending,TRK55701253,4,FREESHIP,Referral,678.01,21-03-2023
ORD200898,"Wednesday, March 5, 2025",C44619,Monitor,3,158.37,742 Main St,Cash,Shipped,TRK66662528,6,NoCoupon,Referral,475.11,05-03-2025
ORD200901,"Sunday, April 28, 2024",C44277,Tablet,1,458.63,839 Main St,Debit Card,Returned,TRK79321479,4,WINTER15,Referral,458.63,28-04-2024
ORD200904,"Wednesday, February 5, 2025",C16693,Monitor,4,237.43,262 Main St,Cash,Cancelled,TRK41146508,8,WINTER15,Referral,949.72,05-02-2025
ORD200907,"Sunday, August 4, 2024",C90898,Desk,5,298.39,583 Main St,Gift Card,Cancelled,TRK52935170,7,WINTER15,Referral,1491.95,04-08-2024
ORD200915,"Friday, February 16, 2024",C20643,Laptop,4,502.99,939 Main St,Debit Card,Shipped,TRK30736692,4,WINTER15,Referral,2011.96,16-02-2024
ORD200916,"Friday, June 21, 2024",C35669,Printer,5,578.83,165 Main St,Cash,Returned,TRK13928455,6,NoCoupon,Referral,2894.15,21-06-2024
ORD200919,"Friday, February 7, 2025",C92086,Printer,2,374.6,187 Main St,Online,Shipped,TRK23357668,3,FREESHIP,Referral,749.2,07-02-2025
ORD200921,"Monday, July 24, 2023",C90573,Tablet,1,438.93,144 Main St,Gift Card,Cancelled,TRK90075720,3,SAVE10,Referral,438.93,24-07-2023
ORD200928,"Thursday, May 9, 2024",C77166,Laptop,3,247.11,821 Main St,Debit Card,Returned,TRK18896595,3,WINTER15,Referral,741.33,09-05-2024
ORD200933,"Thursday, January 26, 2023",C59685,Monitor,2,394.16,255 Main St,Online,Shipped,TRK43718093,2,NoCoupon,Referral,788.32,26-01-2023
ORD200934,"Sunday, June 1, 2025",C40304,Laptop,4,119.84,692 Main St,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,479.36,01-06-2025
ORD200938,"Wednesday, July 12, 2023",C39017,Chair,3,331.46,696 Main St,Credit Card,Cancelled,TRK91155214,6,WINTER15,Referral,994.38,12-07-2023
ORD200945,"Sunday, August 20, 2023",C79722,Tablet,5,276.44,619 Main St,Gift Card,Shipped,TRK29976438,10,FREESHIP,Referral,1382.2,20-08-2023
ORD200949,"Thursday, November 9, 2023",C55778,Desk,5,110.38,319 Main St,Cash,Pending,TRK93797108,10,NoCoupon,Referral,551.9,09-11-2023
ORD200962,"Friday, September 6, 2024",C12459,Phone,2,142.08,838 Main St,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,284.16,06-09-2024
ORD200964,"Sunday, August 20, 2023",C18583,Phone,5,364.42,778 Main St,Credit Card,Cancelled,TRK43084595,10,SAVE10,Referral,1822.1,20-08-2023
ORD200968,"Thursday, February 8, 2024",C67870,Monitor,4,412.2,664 Main St,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,1648.8,08-02-2024
ORD200971,"Monday, May 27, 2024",C32650,Monitor,2,605.26,934 Main St,Cash,Cancelled,TRK66648743,4,WINTER15,Referral,1210.52,27-05-2024
ORD200973,"Monday, June 9, 2025",C70010,Desk,5,230.77,141 Main St,Online,Pending,TRK50594008,10,WINTER15,Referral,1153.85,09-06-2025
ORD200976,"Thursday, April 4, 2024",C18984,Tablet,3,589.3,650 Main St,Credit Card,Returned,TRK49298239,6,WINTER15,Referral,1767.9,04-04-2024
ORD200982,"Friday, September 6, 2024",C64935,Monitor,1,304.11,707 Main St,Gift Card,Shipped,TRK42969065,2,SAVE10,Referral,304.11,06-09-2024
ORD200992,"Tuesday, August 27, 2024",C97907,Printer,3,586.21,933 Main St,Gift Card,Pending,TRK89637569,4,WINTER15,Referral,1758.63,27-08-2024
ORD201001,"Friday, December 8, 2023",C31371,Printer,2,253.68,122 Main St,Gift Card,Shipped,TRK19554327,6,NoCoupon,Referral,507.36,08-12-2023
ORD201002,"Thursday, June 19, 2025",C83911,Tablet,4,699.88,944 Main St,Cash,Pending,TRK33188106,5,WINTER15,Referral,2799.52,19-06-2025
ORD201004,"Monday, June 9, 2025",C87529,Chair,4,246.91,296 Main St,Online,Pending,TRK15739505,8,SAVE10,Referral,987.64,09-06-2025
ORD201017,"Sunday, August 25, 2024",C51694,Chair,2,680.85,953 Main St,Gift Card,Delivered,TRK83122112,6,FREESHIP,Referral,1361.7,25-08-2024
ORD201019,"Saturday, April 6, 2024",C28386,Desk,1,277.09,293 Main St,Cash,Returned,TRK32954229,2,SAVE10,Referral,277.09,06-04-2024
ORD201022,"Monday, February 24, 2025",C19071,Tablet,3,450.98,396 Main St,Credit Card,Shipped,TRK66537096,8,SAVE10,Referral,1352.94,24-02-2025
ORD201023,"Monday, September 23, 2024",C65251,Laptop,5,233.67,291 Main St,Cash,Shipped,TRK32059025,10,NoCoupon,Referral,1168.35,23-09-2024
ORD201032,"Thursday, April 20, 2023",C26188,Chair,1,618.68,990 Main St,Online,Delivered,TRK61634201,6,WINTER15,Referral,618.68,20-04-2023
ORD201033,"Tuesday, December 24, 2024",C20338,Monitor,1,370.85,331 Main St,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,370.85,24-12-2024
ORD201035,"Sunday, November 12, 2023",C70315,Laptop,4,506.11,911 Main St,Cash,Cancelled,TRK97732085,5,NoCoupon,Referral,2024.44,12-11-2023
ORD201044,"Sunday, June 22, 2025",C63018,Printer,1,38.49,215 Main St,Credit Card,Delivered,TRK52335337,4,FREESHIP,Referral,38.49,22-06-2025
ORD201047,"Friday, June 23, 2023",C81726,Chair,4,540.34,394 Main St,Gift Card,Shipped,TRK69872994,6,WINTER15,Referral,2161.36,23-06-2023
ORD201056,"Friday, June 14, 2024",C26152,Phone,2,486.35,790 Main St,Online,Pending,TRK49382455,6,SAVE10,Referral,972.7,14-06-2024
ORD201060,"Tuesday, May 7, 2024",C38024,Tablet,2,273.43,824 Main St,Cash,Shipped,TRK93370912,7,WINTER15,Referral,546.86,07-05-2024
ORD201063,"Wednesday, June 19, 2024",C42108,Desk,2,320.68,336 Main St,Credit Card,Shipped,TRK58407918,5,FREESHIP,Referral,641.36,19-06-2024
ORD201064,"Wednesday, February 12, 2025",C32121,Laptop,4,198.81,654 Main St,Cash,Returned,TRK96074264,9,FREESHIP,Referral,795.24,12-02-2025
ORD201065,"Monday, October 30, 2023",C47778,Printer,5,666.8,488 Main St,Debit Card,Delivered,TRK79504329,7,SAVE10,Referral,3334,30-10-2023
ORD201068,"Saturday, August 3, 2024",C29914,Laptop,1,133.39,469 Main St,Debit Card,Shipped,TRK22073506,2,SAVE10,Referral,133.39,03-08-2024
ORD201072,"Sunday, February 26, 2023",C88644,Monitor,1,392.61,977 Main St,Gift Card,Cancelled,TRK14900878,4,SAVE10,Referral,392.61,26-02-2023
ORD201076,"Monday, May 8, 2023",C99116,Laptop,4,686.61,176 Main St,Cash,Shipped,TRK52711973,6,NoCoupon,Referral,2746.44,08-05-2023
ORD201077,"Friday, March 7, 2025",C57861,Printer,3,305.16,115 Main St,Credit Card,Cancelled,TRK47775217,8,SAVE10,Referral,915.48,07-03-2025
ORD201080,"Friday, January 20, 2023",C70613,Laptop,5,464.74,438 Main St,Gift Card,Delivered,TRK33140293,7,NoCoupon,Referral,2323.7,20-01-2023
ORD201123,"Friday, April 14, 2023",C68936,Tablet,3,554.25,843 Main St,Debit Card,Shipped,TRK73163634,6,WINTER15,Referral,1662.75,14-04-2023
ORD201125,"Monday, October 16, 2023",C23555,Desk,4,408.36,156 Main St,Gift Card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633.44,16-10-2023
ORD201140,"Monday, June 24, 2024",C49838,Printer,2,552.83,904 Main St,Credit Card,Cancelled,TRK38297718,3,NoCoupon,Referral,1105.66,24-06-2024
ORD201150,"Monday, February 20, 2023",C17921,Desk,4,302.65,119 Main St,Credit Card,Cancelled,TRK79291524,8,SAVE10,Referral,1210.6,20-02-2023
ORD201152,"Thursday, November 9, 2023",C25162,Tablet,2,344.18,533 Main St,Credit Card,Shipped,TRK42183078,7,NoCoupon,Referral,688.36,09-11-2023
ORD201156,"Wednesday, July 19, 2023",C20512,Laptop,4,690.78,980 Main St,Credit Card,Shipped,TRK98234737,9,NoCoupon,Referral,2763.12,19-07-2023
ORD201158,"Thursday, April 20, 2023",C82781,Monitor,4,27.42,661 Main St,Debit Card,Pending,TRK20605418,4,SAVE10,Referral,109.68,20-04-2023
ORD201162,"Tuesday, March 11, 2025",C29405,Phone,2,224.37,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,448.74,11-03-2025
ORD201175,"Tuesday, September 10, 2024",C62512,Printer,3,91.74,368 Main St,Debit Card,Returned,TRK24139954,8,FREESHIP,Referral,275.22,10-09-2024
ORD201177,"Thursday, April 27, 2023",C23917,Printer,1,127.55,433 Main St,Cash,Shipped,TRK44434536,3,SAVE10,Referral,127.55,27-04-2023
ORD201183,"Wednesday, April 5, 2023",C12607,Desk,1,281.52,460 Main St,Gift Card,Shipped,TRK83653396,6,WINTER15,Referral,281.52,05-04-2023
ORD201189,"Saturday, August 17, 2024",C96136,Tablet,5,389.22,149 Main St,Cash,Cancelled,TRK60856682,7,NoCoupon,Referral,1946.1,17-08-2024
ORD201199,"Sunday, June 11, 2023",C57502,Tablet,4,560.58,201 Main St,Gift Card,Returned,TRK51116746,6,SAVE10,Referral,2242.32,11-06-2023
